ID,trait1,group,litter,genetic,omic1,omic2,omic3,omic4,omic5,omic6,omic7,omic8,omic9,omic10,genetic_direct,genetic_indirect,genetic_total
5991,-2.380230,13,124,0.456522,-0.640035,0.593000,1.689812,0.585669,-1.478118,0.454966,0.696685,0.966779,1.149917,-0.630476,0.456522,-1.314844,-0.858322
5992,-2.207586,40,259,0.329904,-0.076045,0.601295,0.958085,2.313543,-0.029732,-0.493974,0.624298,0.315774,1.836500,-0.668774,0.329904,-0.873889,-0.543985
5993,1.490969,19,55,0.240943,-0.116768,-0.506846,-1.475922,-0.058746,-1.117122,1.601690,1.121251,-0.251689,-0.233251,-1.143521,0.240943,1.100370,1.341313
5994,-2.425435,31,210,-0.433414,0.720768,0.041693,-0.319657,-1.131423,0.526194,0.050363,1.063004,1.471396,-0.287348,1.484666,-0.433414,-0.154950,-0.588364
5995,-0.964010,44,75,-0.642684,-1.874341,-0.517400,0.095541,-0.329271,1.363328,-0.256058,0.819676,0.692152,-0.225816,0.691708,-0.642684,0.116990,-0.525695
5996,-0.549562,2,203,0.212329,-0.426907,0.344013,1.563390,-0.371848,-0.356632,0.633438,-0.007305,0.458640,0.766979,-0.442090,0.212329,0.021026,0.233355
5997,0.765615,41,130,-0.155310,1.761912,0.654483,-1.688746,-0.274708,-1.715439,0.767725,1.152116,-0.663721,-0.624556,-0.990224,-0.155310,-0.317265,-0.472575
5998,-2.976144,21,282,-0.108233,2.169411,0.826487,0.716178,0.129781,0.745541,-0.213022,-2.186729,0.061340,2.607015,0.343225,-0.108233,-0.491133,-0.599367
5999,0.010855,32,155,0.673865,-0.154404,1.259960,-1.255198,-0.639464,-1.036900,2.155200,0.793350,-0.670110,1.736419,0.449150,0.673865,-0.224047,0.449818
6000,0.809289,22,235,-0.003007,-0.549180,0.604943,-0.594242,-0.393784,-1.158707,-0.281000,1.587012,-0.574363,0.110370,0.627459,-0.003007,0.029848,0.026841
6001,-0.316956,36,51,-0.050625,2.252150,1.264839,0.793957,-1.399677,0.177022,1.750504,-0.284631,0.693559,0.706395,0.839639,-0.050625,0.206425,0.155800
6002,-1.227631,48,288,-0.117255,-1.709207,0.068140,-0.316252,0.691481,1.022759,1.215039,1.935592,0.744604,0.311774,-1.995530,-0.117255,-0.637985,-0.755239
6003,-0.496330,5,218,-0.198047,-1.065594,0.659228,0.194084,-0.460199,-1.377092,1.710749,1.062400,-1.328005,0.356890,-2.388524,-0.198047,0.536860,0.338814
6004,-0.163963,47,90,-0.110236,-0.580835,1.144608,0.344153,1.477209,-1.090948,0.775429,-1.071374,-0.325436,-0.666639,-0.153537,-0.110236,0.590871,0.480635
6005,0.462851,38,100,-0.149959,0.227639,-1.193918,0.827331,-0.254840,0.891123,1.701444,-0.164951,-0.481837,0.784284,-0.081718,-0.149959,0.428580,0.278621
6006,-0.069822,6,154,-0.053336,-0.915282,-0.270598,-0.609914,-0.108211,-0.581878,1.072420,0.342119,-0.797031,0.978411,-0.335983,-0.053336,0.277022,0.223686
6007,-1.335889,21,51,-0.207293,0.766920,1.250535,0.294042,1.717522,-0.491195,0.553292,1.324777,1.939565,0.414275,0.264524,-0.207293,-0.846194,-1.053487
6008,2.807181,12,111,-0.144054,0.212996,-0.337459,-0.832910,0.661155,-1.204627,0.623530,0.201238,1.343479,-1.184561,0.344309,-0.144054,-0.106531,-0.250584
6009,-0.138273,7,114,-0.479310,1.241926,-1.588548,-0.799185,1.468851,-0.822075,0.237831,0.844232,0.048782,-1.030509,0.624502,-0.479310,0.162724,-0.316586
6010,-1.072279,26,238,0.034316,-1.169188,0.525721,-1.946654,1.988561,-1.249229,-0.517041,-0.784292,2.955286,0.969472,-1.070707,0.034316,-0.490285,-0.455969
6011,-0.324857,5,220,-0.272988,-0.579854,-0.802798,-0.734780,1.083922,0.912327,-0.584569,1.177597,-0.402257,-1.412589,1.300050,-0.272988,0.332161,0.059173
6012,-0.263676,6,219,-0.994399,1.345324,-0.574185,-0.363858,-0.510924,2.657569,-1.073770,0.731214,-0.231726,-1.797920,0.343357,-0.994399,0.549563,-0.444836
6013,-0.809858,15,115,-0.590286,2.363379,-1.473313,0.302550,-1.134548,0.543775,0.731644,1.118022,1.375940,-0.206950,1.310509,-0.590286,0.414882,-0.175404
6014,-2.106124,28,10,0.148375,-0.004574,0.122929,1.065363,0.830039,1.626567,-0.336589,1.258647,2.081451,-1.150455,0.996553,0.148375,-0.371062,-0.222687
6015,1.843486,44,121,0.613982,-1.636547,-1.030335,0.502387,0.296552,0.184642,0.133757,1.188934,-1.116047,-1.060142,-0.113132,0.613982,0.096962,0.710944
6016,2.327045,24,240,-0.114608,-0.310822,-0.928592,-1.735148,-0.893835,-0.296896,-0.345268,0.518130,-1.698246,-0.285680,-1.091371,-0.114608,0.888228,0.773620
6017,1.098337,16,247,-0.142274,0.775332,-1.107688,0.385293,1.255939,-0.012766,0.397084,-0.653263,0.892081,-1.213620,-0.981984,-0.142274,0.532682,0.390408
6018,-2.583421,0,213,0.021076,0.228804,-0.192877,-0.462729,-0.223951,0.458959,-0.998954,1.834604,-0.154895,0.616208,-0.513338,0.021076,-0.177518,-0.156443
6019,-0.601868,23,122,0.024029,0.864651,-2.526872,-0.163359,-1.507863,1.676656,-0.453362,1.456279,1.273146,0.003959,-0.044548,0.024029,0.810053,0.834082
6020,1.906000,4,89,0.131398,0.801554,-0.286939,-0.542102,0.179265,-0.036636,-0.829145,0.976697,-1.430260,-1.340149,0.092859,0.131398,1.014005,1.145403
6021,1.526795,49,154,0.069717,-0.275795,0.839010,0.194842,-0.385878,1.250368,-1.049126,-2.846810,0.093672,-1.179265,-0.492606,0.069717,-0.320707,-0.250990
6022,-1.845856,0,198,-0.391160,-0.317937,0.014866,1.426018,-0.213146,0.161896,0.138837,-1.806732,0.847328,0.864946,-0.328759,-0.391160,0.070202,-0.320958
6023,-0.591402,38,218,0.566093,-1.014855,0.480741,0.834716,0.517461,0.214645,0.947173,0.876926,0.050087,-0.100736,-1.570753,0.566093,-0.560766,0.005327
6024,1.812807,28,72,0.608079,-0.108308,-1.966316,-0.263382,0.852023,0.883607,-0.014952,-0.166855,-1.117822,0.143770,0.910688,0.608079,-0.452705,0.155374
6025,0.334307,35,220,0.130821,0.952648,0.939083,-1.185867,0.092318,1.492226,0.663473,0.428005,-0.214840,-1.324286,0.840658,0.130821,-0.028676,0.102145
6026,0.900007,10,100,-0.395131,1.502623,-0.221240,-0.312865,0.077751,-0.419275,-0.235142,-0.114242,-1.243224,0.279273,0.236280,-0.395131,0.853372,0.458242
6027,0.481077,6,193,0.381202,-1.030739,0.224261,0.685951,-0.915445,0.705009,0.287766,1.418679,0.303834,-0.249529,-0.907806,0.381202,-0.054592,0.326610
6028,-0.012960,28,282,0.008136,0.084912,0.298162,0.315254,2.525466,0.567048,0.960594,0.082021,1.143672,-0.099547,-1.037733,0.008136,0.257858,0.265994
6029,1.390764,20,285,0.200278,-0.728738,0.124078,-0.389455,1.302978,-1.134992,0.442551,1.625144,-0.677134,-1.843894,0.764507,0.200278,1.292911,1.493190
6030,1.197240,24,132,0.392701,0.590292,0.534436,-0.880982,2.115545,-1.297050,1.109033,-0.020156,-0.262038,-1.413915,0.051045,0.392701,0.699980,1.092681
6031,1.230238,49,59,0.071619,0.295977,-0.683980,0.790583,-2.108218,-0.549144,-0.609239,-2.010035,-0.051705,-0.057477,-0.482139,0.071619,0.275872,0.347491
6032,-0.740110,38,73,-0.713120,-0.298678,1.271714,-0.225869,0.406426,-0.052372,-0.184724,-1.124599,-0.416989,-0.871710,0.287859,-0.713120,1.010901,0.297781
6033,-1.476503,7,231,-0.742405,0.243056,1.524394,-0.223353,-0.434283,0.015533,0.247968,-0.147999,-1.363689,0.151173,0.955464,-0.742405,0.864999,0.122594
6034,1.472194,21,167,-0.112706,0.307564,0.742032,-1.267301,0.063860,-1.185887,1.372271,1.326842,-0.997961,-1.414255,0.630708,-0.112706,0.783452,0.670746
6035,-1.348957,6,222,-0.153191,0.941497,0.562679,-2.016139,-1.725390,1.774071,-1.589475,-0.389200,1.927187,-0.024200,-0.810162,-0.153191,-0.534539,-0.687730
6036,0.327659,7,151,0.037144,-0.848069,0.990263,-1.121951,1.393738,-1.242196,0.408502,0.216603,-0.306912,-0.532251,0.343599,0.037144,-0.359778,-0.322634
6037,-0.800011,46,139,-0.453254,1.461399,-0.520820,-0.416476,-0.897948,-0.312742,0.813752,-0.025930,-0.267421,-0.080727,-1.049646,-0.453254,0.784549,0.331295
6038,2.074803,3,116,0.546453,-0.930014,-0.499224,-0.967873,-0.116179,-1.500716,0.923443,-1.695144,0.057425,-0.496031,-0.784555,0.546453,-0.001454,0.544999
6039,0.182896,24,244,0.375016,-1.033422,-0.247995,0.167788,0.321391,1.622298,0.807745,0.703446,0.162929,-0.803309,0.219384,0.375016,-0.044639,0.330377
6040,-0.670656,21,144,0.094011,-1.494478,0.142088,-0.314015,0.687102,-1.725095,1.672646,-1.529746,-0.358587,2.536034,0.182151,0.094011,0.246745,0.340755
6041,0.412947,37,29,-0.064814,0.282954,0.823237,-0.552736,1.629008,0.597671,0.938725,-1.626574,-0.610602,0.337281,-0.767995,-0.064814,0.323754,0.258939
6042,1.599857,37,150,-0.337467,-0.008862,0.037200,-1.397234,0.658270,-1.010766,0.480399,-0.772580,-0.538661,-0.772117,0.132763,-0.337467,0.558329,0.220862
6043,0.997548,42,31,-0.007392,0.334875,1.503426,-0.059355,0.283167,-0.220265,0.482993,-0.209974,-0.109687,-1.937750,-0.330782,-0.007392,-0.124012,-0.131404
6044,-2.455654,39,180,-0.301846,-1.283800,1.712529,0.002441,0.366835,-0.806803,-0.595237,1.965682,1.478104,-0.039972,-0.567264,-0.301846,-0.208217,-0.510063
6045,-0.004634,46,28,-0.466228,-1.529308,0.894169,-0.250882,0.696670,-0.122792,0.782961,1.375805,0.796323,-0.954217,0.346722,-0.466228,-0.580598,-1.046825
6046,-0.835574,13,260,0.300124,0.528345,0.295739,-0.078320,-0.039009,0.398397,-1.048420,3.246281,-0.332913,-1.049599,-0.754188,0.300124,-0.210856,0.089268
6047,1.775464,32,267,0.141458,0.935495,-0.176913,-1.157183,-0.302561,0.862155,1.635029,0.789796,-1.011135,-0.550360,-1.021802,0.141458,1.238978,1.380436
6048,1.832695,11,97,-0.395615,-1.555556,-0.526304,-1.354922,-0.316946,-0.478942,1.973492,-0.706345,0.617784,0.259008,-0.354746,-0.395615,0.729652,0.334037
6049,1.443659,39,218,-0.079188,0.346735,-1.281837,-0.074557,-1.431326,0.415014,0.050429,-1.059612,-0.939298,0.192628,-0.928627,-0.079188,1.039170,0.959983
6050,0.894970,31,262,-0.422207,0.737128,-0.957275,-1.044369,-1.065159,0.805964,-0.360491,-0.407184,0.705359,-0.609854,-1.642776,-0.422207,0.168905,-0.253302
6051,1.912973,19,103,0.022009,-0.760817,-0.939531,-0.623893,-0.270923,1.311105,0.061031,-1.921927,-0.651888,0.847033,-0.282720,0.022009,0.174354,0.196363
6052,-0.210140,22,274,0.455754,-0.366327,0.100915,0.233212,1.223096,-0.105069,-1.044306,-1.299458,-0.954831,0.797973,0.320393,0.455754,0.799369,1.255123
6053,2.690451,39,296,0.119551,-1.205940,-0.675175,-0.067381,-0.541563,-0.681099,1.003749,-1.092642,-1.420553,-1.890281,1.523946,0.119551,0.669316,0.788867
6054,-1.237895,6,237,0.177074,-0.166244,-0.879995,0.750422,1.580848,-1.240072,-0.618472,-0.178108,2.144803,2.400922,1.584942,0.177074,-1.066551,-0.889477
6055,-0.762429,15,262,0.025606,0.510894,1.109792,-0.062034,-0.276430,-1.381867,-0.436269,0.392725,1.362498,-0.291006,0.364811,0.025606,-0.364984,-0.339378
6056,-2.284623,23,262,-0.705895,1.527468,-0.000984,0.294450,0.789818,3.640791,-0.372091,2.460086,0.330747,0.368444,2.207367,-0.705895,-0.576826,-1.282721
6057,-0.367149,42,294,-0.720090,0.651403,0.503671,-0.408411,-1.113562,1.034766,1.857662,1.169114,0.302367,-1.288719,-0.295695,-0.720090,-0.630410,-1.350499
6058,0.426773,9,72,-0.303550,-0.432198,-1.140898,-1.753088,-0.262112,-1.235305,0.374926,-1.381680,-0.867596,1.367602,-1.080474,-0.303550,0.324691,0.021141
6059,1.513078,17,116,-0.211794,-1.075274,-0.508993,0.753387,0.055667,-2.294242,0.989321,-1.897381,1.820042,-0.007987,-1.636766,-0.211794,0.002521,-0.209273
6060,0.057144,31,208,-0.183331,-0.354716,1.911782,0.112969,-0.475979,-0.347530,-0.990928,-0.801316,2.129195,-1.543052,0.206390,-0.183331,0.065736,-0.117595
6061,0.980338,32,254,0.136935,1.643564,-0.417434,0.279078,0.472610,-0.005087,0.448118,-1.938517,1.236737,0.202765,-0.641299,0.136935,0.087780,0.224716
6062,0.940935,6,39,0.325621,1.132839,0.297317,-1.229913,-0.037843,-2.161817,1.751811,1.055261,-2.419112,0.880305,0.626387,0.325621,-0.190764,0.134857
6063,-0.357646,27,189,-0.528689,-0.021203,0.420594,-1.314333,-0.886758,-0.182065,-0.567431,-0.050275,-0.299758,0.405031,0.964169,-0.528689,0.148821,-0.379867
6064,-0.226625,13,175,-0.530087,0.509695,-0.915273,-1.034942,1.346469,1.680113,0.692535,1.690318,1.412220,-1.815132,-0.049807,-0.530087,0.705586,0.175499
6065,-1.079304,12,137,-0.191784,0.579632,-1.329659,-0.070597,-0.172776,-1.187617,-0.018642,1.004522,0.766477,1.175567,0.508563,-0.191784,-0.348383,-0.540167
6066,-1.034227,23,24,-0.047845,0.895661,-0.125890,0.184436,-0.212778,1.734086,1.141921,-1.122226,0.043022,0.397847,-0.247849,-0.047845,-0.300632,-0.348477
6067,1.984705,39,172,0.424099,-0.639773,-0.475342,-0.874680,0.557704,-0.200084,1.235400,-0.082279,-1.149391,0.463166,0.184520,0.424099,0.531412,0.955511
6068,0.963627,32,65,0.624752,0.892649,-0.765502,-0.551276,-1.342698,1.198451,-1.744394,-2.384191,-0.387188,-0.320085,0.294333,0.624752,0.648245,1.272997
6069,-1.828686,15,31,-0.012474,-0.291596,0.034998,-1.519915,1.096597,-0.608446,0.363763,1.635469,0.964713,1.585554,-1.812496,-0.012474,-0.739332,-0.751806
6070,0.075390,38,293,-0.351347,-0.909796,-1.739131,0.282648,1.303091,0.708449,-0.426273,0.173025,0.271295,-0.410507,-0.280601,-0.351347,0.010318,-0.341029
6071,-2.739835,33,170,-0.391503,-1.343696,-0.459828,-0.230347,0.784586,0.230030,-0.694070,-0.121478,-0.853639,1.701554,-2.382575,-0.391503,0.625428,0.233925
6072,-2.480053,20,141,0.130040,0.380700,1.659611,1.541003,0.436359,0.435155,0.162292,0.180263,0.159930,2.108679,-0.120802,0.130040,-1.009295,-0.879255
6073,0.494149,44,153,-0.014911,-1.885915,1.604674,-0.610253,0.350764,1.216009,0.811359,-0.093106,-0.302644,0.109895,0.527970,-0.014911,-0.423414,-0.438325
6074,-0.092725,14,43,0.473536,0.568646,-0.584553,-2.089533,1.114804,-0.091861,-1.012247,0.244816,-1.024600,1.137321,-0.758827,0.473536,0.115369,0.588905
6075,1.760580,7,134,0.247710,-0.696239,-0.073267,-1.623515,0.884556,0.640134,-1.071032,-0.408315,-0.977509,-0.398362,0.299722,0.247710,0.812442,1.060152
6076,0.706412,10,36,-0.013695,-1.390902,0.071464,-1.320662,-0.279100,1.259322,0.858484,-0.034196,1.875437,-0.914779,-0.880404,-0.013695,0.612698,0.599003
6077,3.408797,2,296,0.160099,0.044895,-0.674508,-1.417116,-1.107215,-1.015957,1.084215,-0.655268,1.968814,-1.571165,0.491417,0.160099,1.014803,1.174902
6078,0.675751,25,236,-0.561253,0.773340,-1.212944,-1.199478,2.130296,-0.315968,-0.380215,-1.382904,1.413557,-0.447307,0.211302,-0.561253,0.899867,0.338613
6079,0.028416,9,281,-0.366181,-0.401434,0.259984,-0.672937,1.059893,-1.102304,0.970857,0.026337,1.091791,-0.787599,0.278850,-0.366181,0.743627,0.377446
6080,3.176339,23,253,0.271965,-1.021739,0.147848,-2.306062,0.526000,1.375001,0.806298,0.220946,-1.638562,-2.582226,-0.230716,0.271965,0.276330,0.548295
6081,-0.664889,49,189,-0.077882,-0.876526,1.588802,0.205271,1.506659,0.438977,1.738716,1.623492,1.203156,-0.768471,-1.835133,-0.077882,-0.206821,-0.284703
6082,1.853828,10,248,-0.059917,-0.282302,-1.498422,-0.100819,1.034604,0.398472,-0.066484,-1.103714,0.041482,-2.107885,0.351109,-0.059917,1.221467,1.161551
6083,0.452115,1,102,0.195437,0.182092,0.640571,1.095295,-0.584951,0.401584,-0.913048,-0.615390,-0.855203,-1.583667,0.881097,0.195437,0.776228,0.971665
6084,0.196156,23,128,0.232612,-1.824962,0.632433,1.135918,1.140163,1.538786,-1.542703,-0.390791,-0.111789,-1.169280,0.162382,0.232612,-0.567075,-0.334464
6085,2.393973,14,25,0.148057,-0.129474,0.062286,-1.686215,-1.015164,0.838681,0.793322,-1.218274,-1.166151,-1.151531,0.595968,0.148057,0.758473,0.906530
6086,-2.778248,28,226,-0.096668,1.651625,0.108118,0.361667,-0.300046,0.017150,0.093660,-0.854114,1.473928,1.910898,0.404134,-0.096668,-0.976636,-1.073304
6087,-0.097317,20,39,0.172005,-0.752760,-0.935661,0.353891,-0.359330,-1.106614,0.186497,1.266852,-1.004307,0.973685,-0.070483,0.172005,0.905500,1.077505
6088,0.077699,42,0,-0.021601,-1.782858,-0.506087,-0.436035,0.964947,-2.336763,-0.384586,-0.450187,-2.079418,1.208469,-0.537620,-0.021601,0.853081,0.831480
6089,-0.027357,41,181,0.086137,-0.128772,-1.168298,-0.334492,-0.330518,0.026657,-0.495112,0.738445,0.384030,0.613710,0.856831,0.086137,1.233121,1.319258
6090,-0.849457,49,50,-0.724140,1.189033,-0.179458,2.308108,0.508437,0.561652,1.863081,-0.121203,-0.857442,-0.923001,-0.054312,-0.724140,0.237116,-0.487024
6091,2.558052,31,86,-0.176575,-2.427541,-1.377114,0.082421,-0.618831,0.662544,1.425164,-0.334477,-0.850206,-1.787698,-1.190447,-0.176575,1.545920,1.369345
6092,0.808788,14,143,0.406262,0.005599,1.000848,-0.230925,3.116920,1.185695,0.487885,-2.475840,-0.841456,0.138817,1.442658,0.406262,0.257481,0.663743
6093,-1.773137,23,21,0.199887,0.117477,1.587430,0.650131,-0.157266,-0.787744,-0.340031,1.210759,1.850059,0.205656,1.010976,0.199887,0.569818,0.769705
6094,1.276827,17,60,0.386318,0.268216,-0.325037,-0.699091,0.543178,0.023924,0.127432,-0.516968,0.103453,-0.812653,1.293371,0.386318,0.370512,0.756829
6095,-0.386351,3,262,-0.116077,-0.147660,0.688118,-0.360676,-0.489255,0.020490,-1.946602,-0.590934,1.378259,-0.991587,0.473045,-0.116077,0.839849,0.723771
6096,1.719542,9,288,0.022919,0.619166,-1.076898,-0.079612,1.773204,-0.885586,1.497301,-0.305023,0.166323,-0.579398,1.638059,0.022919,-0.099478,-0.076560
6097,0.948772,9,162,-0.123565,-1.456992,-0.084602,0.786558,-0.555417,0.645136,-0.314301,0.320600,-0.639647,-1.745495,-1.569897,-0.123565,0.533336,0.409771
6100,0.086654,5,107,0.109299,0.148770,0.240016,0.224396,0.146078,-0.548110,-1.261877,-0.333543,-0.457365,-0.415865,-1.054728,0.109299,0.163522,0.272820
6101,-0.016239,37,182,-0.556468,2.142100,-0.068719,-1.231240,-0.045884,1.208049,0.436120,-0.947706,-0.138566,-0.664371,-0.060960,-0.556468,-0.443982,-1.000450
6102,-1.014642,2,32,-0.320996,-0.830349,0.949001,0.094039,1.131458,-1.149029,-1.004048,-0.207899,-0.391110,0.440642,0.600357,-0.320996,-0.358228,-0.679224
6103,-1.778464,28,131,0.105346,0.198288,1.019760,1.173705,-0.387176,-0.405200,-1.822887,-0.615706,0.641144,0.732433,2.308136,0.105346,-1.554369,-1.449023
6104,1.107408,43,228,-0.061891,-1.032289,1.128936,1.337469,0.005530,-1.129031,0.827795,-0.287620,-1.627397,-0.853159,-1.589770,-0.061891,0.065679,0.003789
6105,0.836161,45,177,0.685626,0.857695,-0.651484,-0.787021,-0.842061,1.815979,0.584685,0.837505,0.716661,0.499950,-0.709303,0.685626,0.401961,1.087587
6106,1.399368,23,164,-0.222401,-0.628973,-0.099288,1.048990,0.623523,-1.755347,0.849256,-2.211691,0.636708,-0.069404,0.690021,-0.222401,0.260300,0.037898
6107,0.147838,12,14,-0.203705,1.457023,0.058214,1.555388,1.007235,-1.342770,2.533646,-0.361530,-1.561644,0.873748,0.553487,-0.203705,0.030829,-0.172876
6108,0.269768,16,253,0.043163,-0.946977,-0.898652,-0.493574,1.991860,-0.071075,0.969456,1.108739,-1.025226,-0.295095,0.496162,0.043163,-0.077339,-0.034176
6109,1.301117,18,160,-0.226330,0.071795,1.411055,-0.243875,0.164159,0.207935,1.106951,0.083474,-0.453744,-1.491859,0.709515,-0.226330,0.287769,0.061439
6110,0.161357,24,278,0.237599,-0.952331,0.279410,1.140206,-0.575470,-0.750651,1.675558,0.965593,1.145509,0.110826,0.630562,0.237599,0.316444,0.554043
6111,-1.568857,24,118,0.161850,1.090983,0.103102,0.805024,0.490897,-0.143553,-0.025406,-0.221231,-0.497007,2.295561,0.028253,0.161850,-0.119850,0.042000
6112,0.098654,12,107,-0.374509,-2.188849,-0.404401,-0.061075,0.972430,-0.586738,1.224181,-0.135743,1.091078,0.729756,0.672460,-0.374509,1.066657,0.692148
6113,-0.085611,40,285,0.000164,-0.414577,-1.235107,-0.505673,0.027351,1.692739,0.685844,-0.557388,1.649600,0.465485,1.139670,0.000164,-0.203577,-0.203413
6114,1.378261,34,157,0.291481,-2.116525,-0.635375,1.711309,-0.554150,3.074159,0.559150,0.363646,-0.029245,-0.950593,-1.380421,0.291481,-0.042585,0.248896
6115,-1.339806,21,33,-0.406948,-2.228092,-1.002869,-0.175750,1.472641,0.398121,1.365945,-0.315599,0.093259,1.187879,-0.564201,-0.406948,-0.298381,-0.705329
6116,-0.359400,36,21,-0.094322,1.071544,0.712312,-0.893863,0.095557,0.539651,-0.177724,0.077415,1.542707,-0.783670,-1.170747,-0.094322,0.560467,0.466144
6117,0.456083,12,27,-0.425549,-0.395422,0.413210,-0.324642,-0.045268,0.330331,2.881507,0.553797,0.474831,0.113309,0.081568,-0.425549,-0.171674,-0.597223
6118,-0.283506,35,70,-0.247430,-2.590055,-0.474010,-0.121469,0.680992,0.317102,0.933989,0.743408,1.955264,0.221747,-0.899044,-0.247430,-0.627790,-0.875220
6119,1.670759,7,216,0.427907,-0.587681,-0.946598,-1.346356,-0.021478,1.063149,0.482698,-0.658558,-0.754977,0.412537,-1.771218,0.427907,-0.090027,0.337880
6120,0.155839,3,207,-0.047907,-0.839102,-0.838262,0.409364,-0.156370,1.257768,0.939296,-1.070375,-0.613836,0.559946,1.514841,-0.047907,0.025362,-0.022545
6121,-1.696742,42,134,0.150360,-0.524443,0.427030,2.163450,2.789070,0.245953,1.971623,0.344991,-1.433798,-0.293599,-0.525302,0.150360,-0.245171,-0.094811
6122,1.398229,37,21,0.649720,1.837325,-1.018354,-0.473430,1.104968,0.481496,0.026435,-0.991876,-0.622552,-0.054181,0.297204,0.649720,-0.117803,0.531917
6123,-0.719097,36,124,0.465846,0.932112,0.826966,0.665910,0.699148,-1.239065,0.405181,0.915624,-0.613639,2.067467,-0.104513,0.465846,-0.412742,0.053104
6124,1.870906,18,60,0.520479,-0.167457,-1.106453,-0.209278,0.081238,0.015044,0.222722,1.203578,-0.453397,0.087580,0.100624,0.520479,-0.135336,0.385143
6125,0.677111,47,99,0.472861,-0.140348,-1.140192,0.090510,0.630607,0.864324,1.115923,0.890593,-0.478904,-0.385194,1.308682,0.472861,0.668103,1.140964
6126,-0.792093,13,145,-0.434239,-1.995483,0.172329,-0.939656,0.049392,0.950502,-1.427147,1.014515,1.989667,-0.368680,1.267850,-0.434239,0.023416,-0.410823
6127,-2.255928,48,21,0.023746,1.052208,-1.861439,0.467995,1.328668,-0.173599,-0.847852,0.792246,1.343037,0.954480,-0.422360,0.023746,-0.410024,-0.386277
6128,-0.690607,48,232,0.109052,0.905824,0.497601,0.271975,1.039749,0.634522,-1.747525,0.301490,1.866345,-0.222601,-0.120249,0.109052,-0.692546,-0.583494
